Turkish Turkcell Super Lig,Kayserispor,Ankaragucu,0.3352,0.391
Turkish Turkcell Super Lig,Bursaspor,Trabzonspor,0.3336,0.4051
Turkish Turkcell Super Lig,Konyaspor,Sivasspor,0.4828,0.2413
Turkish Turkcell Super Lig,Antalyaspor,Kasimpasa,0.3473,0.4121
Turkish Turkcell Super Lig,Yeni Malatyaspor,Alanyaspor,0.5862,0.1624
Turkish Turkcell Super Lig,Fenerbahce,Galatasaray,0.365,0.3779
Turkish Turkcell Super Lig,Erzurumspor,Akhisar Belediye,0.3531,0.3723
Australian A-League,Sydney FC,Perth Glory,0.5754,0.2063
Australian A-League,Adelaide United,Melbourne Victory,0.3048,0.4583
English League Championship,Bristol City,Reading,0.5692,0.1719
English League Two,Exeter City,Crawley Town,0.5085,0.2393
English League Championship,Millwall,Brentford,0.4047,0.3311
English League Two,Mansfield Town,Morecambe,0.641,0.1188
English League Two,Cheltenham Town,Oldham Athletic,0.2337,0.52
English League Two,Northampton Town,Macclesfield,0.6227,0.1502
English League Championship,Queens Park Rangers,Blackburn,0.4598,0.2746
English League Championship,Preston North End,Ipswich Town,0.5607,0.1726
English League Championship,Bolton,Aston Villa,0.2302,0.5063
English League One,AFC Wimbledon,Bristol Rovers,0.3405,0.3375
English League Two,Notts County,Milton Keynes Dons,0.1334,0.6597
English League Championship,Sheffield United,Nottingham Forest,0.496,0.2296
English League One,Coventry City,Bradford City,0.5471,0.2025
English League Championship,Leeds United,Wigan,0.594,0.1514
English League One,Gillingham,Plymouth Argyle,0.5371,0.24
English League One,Burton Albion,Portsmouth,0.285,0.4427
English League Two,Cambridge United,Swindon Town,0.3556,0.3647
English League Championship,West Bromwich Albion,Hull City,0.5753,0.1858
English League One,Sunderland,Doncaster Rovers,0.5781,0.1968
English League One,Oxford United,Charlton Athletic,0.3255,0.4185
English League Two,Tranmere Rovers,Forest Green Rovers,0.3772,0.3617
English League One,Rochdale,Wycombe Wanderers,0.328,0.4276
English League One,Barnsley,Shrewsbury Town,0.5367,0.2116
English League Two,Carlisle United,Lincoln City,0.2738,0.4539
English League Two,Newport County,Bury,0.2284,0.5557
English League Two,Port Vale,Stevenage,0.3722,0.3465
English League Two,Colchester United,Grimsby Town,0.5511,0.1771
English League Championship,Swansea City,Rotherham United,0.5478,0.2002
English League One,Scunthorpe,Blackpool,0.2963,0.46
English League Championship,Norwich City,Sheffield Wednesday,0.5926,0.1752
English League Championship,Birmingham,Derby County,0.4019,0.3014
English League One,Accrington Stanley,Luton Town,0.2257,0.521
English League Two,Crewe Alexandra,Yeovil Town,0.4152,0.309
English League One,Fleetwood Town,Peterborough United,0.4062,0.3261
English League One,Walsall,Southend United,0.352,0.363
English League Championship,Middlesbrough,Stoke City,0.4145,0.279
French Ligue 2,GFC Ajaccio,Metz,0.1482,0.6109
French Ligue 2,Auxerre,Sochaux,0.5034,0.1974
Dutch Eredivisie,Heracles,Heerenveen,0.3911,0.3789
French Ligue 2,Le Havre,Paris FC,0.3622,0.2824
French Ligue 2,Clermont Foot,AC Ajaccio,0.5592,0.1478
French Ligue 2,Chateauroux,Niort,0.3667,0.284
French Ligue 2,Valenciennes,Beziers AS,0.4709,0.2477
French Ligue 2,Grenoble,Lens,0.389,0.2983
French Ligue 2,Red Star FC 93,AS Nancy Lorraine,0.3278,0.3342
French Ligue 2,Lorient,Troyes,0.4109,0.297
French Ligue 2,Brest,Orléans,0.633,0.1488
Australian A-League,Brisbane Roar,Newcastle Jets,0.3935,0.3594
Australian A-League,Central Coast Mariners,Western Sydney FC,0.2982,0.4709
Portuguese Liga,Feirense,Braga,0.2127,0.5087
Portuguese Liga,C.D. Nacional,Sporting CP,0.1989,0.5615
Portuguese Liga,Vitoria Setubal,Portimonense,0.4817,0.2454
Portuguese Liga,Benfica,Maritimo,0.8108,0.0405
Portuguese Liga,Moreirense,Chaves,0.4184,0.2819
Portuguese Liga,Tondela,Boavista,0.4506,0.2537
Portuguese Liga,FC Porto,Santa Clara,0.8621,0.0303
Portuguese Liga,Guimaraes,Desportivo Aves,0.5628,0.1871
Portuguese Liga,Belenenses,Rio Ave,0.4423,0.272
Italy Serie A,Empoli,Spal,0.4547,0.2843
Italy Serie A,Udinese,Sassuolo,0.3726,0.3408
Italy Serie A,Juventus,Fiorentina,0.7007,0.0981
Italy Serie A,Genoa,Torino,0.3327,0.3941
Italy Serie A,Napoli,Atalanta,0.5534,0.2118
Italy Serie A,Parma,AC Milan,0.2447,0.4915
Italy Serie A,Bologna,Sampdoria,0.3614,0.3724
Italy Serie A,Cagliari,Frosinone,0.5603,0.1888
Italy Serie A,Lazio,Chievo Verona,0.735,0.0881
Swiss Raiffeisen Super League,Grasshoppers Zürich,Thun,0.3004,0.4612
Barclays Premier League,Newcastle,Southampton,0.4076,0.3058
Swiss Raiffeisen Super League,FC Lugano,FC Zurich,0.3334,0.4124
Barclays Premier League,AFC Bournemouth,Fulham,0.5229,0.2341
Barclays Premier League,Chelsea,Burnley,0.8282,0.0416
Barclays Premier League,Cardiff City,Liverpool,0.1181,0.6859
Barclays Premier League,Wolverhampton,Brighton and Hove Albion,0.5109,0.2119
Swiss Raiffeisen Super League,St Gallen,FC Luzern,0.3823,0.3899
Swiss Raiffeisen Super League,FC Sion,Basel,0.3799,0.3861
Barclays Premier League,Huddersfield Town,Watford,0.325,0.3635
Barclays Premier League,Everton,Manchester United,0.3455,0.3855
Barclays Premier League,West Ham United,Leicester City,0.4427,0.2831
Barclays Premier League,Manchester City,Tottenham Hotspur,0.6348,0.1587
Barclays Premier League,Arsenal,Crystal Palace,0.6378,0.1461
Swiss Raiffeisen Super League,Neuchatel Xamax,Young Boys,0.108,0.7559
German Bundesliga,SC Freiburg,Borussia Dortmund,0.2273,0.5372
German Bundesliga,Schalke 04,TSG Hoffenheim,0.3934,0.3537
German Bundesliga,FC Augsburg,VfB Stuttgart,0.5212,0.222
German Bundesliga,Borussia Monchengladbach,RB Leipzig,0.3968,0.3464
German Bundesliga,VfL Wolfsburg,Eintracht Frankfurt,0.3412,0.3853
German Bundesliga,Mainz,Fortuna Düsseldorf,0.5178,0.219
German Bundesliga,Bayer Leverkusen,1. FC Nürnberg,0.6532,0.1382
German Bundesliga,Bayern Munich,Werder Bremen,0.8321,0.0536
German Bundesliga,Hertha Berlin,Hannover 96,0.5241,0.2359
Dutch Eredivisie,Emmen,FC Utrecht,0.2599,0.4705
Dutch Eredivisie,Feyenoord,AZ,0.5961,0.1797
Dutch Eredivisie,Vitesse,PEC Zwolle,0.6243,0.1406
French Ligue 1,Lyon,Angers,0.6057,0.1668
French Ligue 1,Nice,Caen,0.5429,0.1663
French Ligue 1,Strasbourg,Montpellier,0.3992,0.298
French Ligue 1,Dijon FCO,Stade Rennes,0.3704,0.3466
French Ligue 1,Guingamp,Marseille,0.3064,0.4258
French Ligue 1,Toulouse,Lille,0.3501,0.3587
French Ligue 1,Nimes,Bordeaux,0.4298,0.2908
French Ligue 1,Reims,St Etienne,0.3532,0.3533
French Ligue 1,Nantes,Amiens,0.5638,0.173
Italy Serie A,Internazionale,AS Roma,0.5134,0.2512
Dutch Eredivisie,VVV Venlo,De Graafschap,0.564,0.162
Australian A-League,Wellington Phoenix,Melbourne City,0.2701,0.4807
Dutch Eredivisie,Excelsior,Willem II,0.3643,0.4022
Russian Premier Liga,Anzhi Makhachkala,Terek Grozny,0.2809,0.3876
Russian Premier Liga,Spartak Moscow,Metallurg Krasnoyarsk,0.674,0.1254
Russian Premier Liga,FC Krasnodar,Zenit St Petersburg,0.5366,0.2166
Russian Premier Liga,Dinamo Moscow,Krylia Sovetov,0.5889,0.1345
Russian Premier Liga,Gazovik Orenburg,Rostov,0.3827,0.258
Russian Premier Liga,Lokomotiv Moscow,CSKA Moscow,0.3459,0.3551
Russian Premier Liga,Ural Sverdlovsk Oblast,Rubin Kazan,0.3067,0.3897
Russian Premier Liga,FC Ufa,FC Arsenal Tula,0.3768,0.3344
Dutch Eredivisie,FC Groningen,Ajax,0.0771,0.7621
Dutch Eredivisie,Fortuna Sittard,NAC,0.5342,0.227
Greek Super League,PAOK Salonika,Levadiakos,0.897,0.015
Greek Super League,Panionios,Giannina,0.5694,0.1666
Greek Super League,AEK Athens,Larissa,0.8226,0.0294
Greek Super League,Lamia,Olympiacos,0.1581,0.5929
Greek Super League,Panetolikos,Aris Salonika,0.4827,0.274
Greek Super League,FC Xanthi,Apollon Smyrni,0.6651,0.0811
Greek Super League,Atromitos,Panathinaikos,0.5382,0.2196
Greek Super League,OFI Crete,Asteras Tripolis,0.3058,0.4103
Dutch Eredivisie,PSV,ADO Den Haag,0.9022,0.022
German 2. Bundesliga,1. FC Heidenheim 1846,FC St. Pauli,0.4099,0.3021
Spanish Primera Division,Rayo Vallecano,SD Huesca,0.4552,0.28
Spanish Primera Division,Eibar,Atletico Madrid,0.3833,0.3347
Spanish Primera Division,Celta Vigo,Girona FC,0.5078,0.2569
Spanish Segunda Division,AD Alcorcon,Málaga,0.3973,0.2608
Spanish Segunda Division,Mallorca,Rayo Majadahonda,0.555,0.1772
Spanish Primera Division,Real Madrid,Athletic Bilbao,0.7824,0.0751
Spanish Segunda Division,Real Zaragoza,Reus Deportiu,0.5593,0.1513
Spanish Segunda Division,Cadiz,Numancia,0.5765,0.1451
German 2. Bundesliga,Hamburg SV,Erzgebirge Aue,0.5961,0.147
Spanish Primera Division,Villarreal,Leganes,0.4678,0.2628
Spanish Segunda Division,Albacete,Las Palmas,0.4981,0.2339
Spanish Primera Division,Alavés,Real Valladolid,0.5079,0.2153
Spanish Primera Division,Getafe,Sevilla FC,0.3953,0.3366
Spanish Segunda Division,Real Oviedo,Cordoba,0.5355,0.2174
Spanish Primera Division,Barcelona,Real Sociedad,0.778,0.0811
Spanish Segunda Division,Lugo,Granada,0.3014,0.3835
Spanish Primera Division,Real Betis,Valencia,0.403,0.3011
Spanish Segunda Division,Elche,Osasuna,0.3002,0.3841
Spanish Segunda Division,Tenerife,Almeria,0.3856,0.3035
Spanish Segunda Division,Gimnástic Tarragona,Sporting Gijón,0.2429,0.4696
German 2. Bundesliga,Dynamo Dresden,FC Cologne,0.2422,0.5032
German 2. Bundesliga,Holstein Kiel,SC Paderborn,0.4756,0.2838
German 2. Bundesliga,SpVgg Greuther Fürth,1. FC Union Berlin,0.2427,0.4819
German 2. Bundesliga,MSV Duisburg,SV Sandhausen,0.3564,0.3426
Spanish Primera Division,Levante,Espanyol,0.4207,0.3372
Spanish Segunda Division,Deportivo La Coruña,Extremadura UD,0.687,0.1135
German 2. Bundesliga,Arminia Bielefeld,FC Ingolstadt 04,0.4606,0.2652
German 2. Bundesliga,SV Darmstadt 98,VfL Bochum,0.382,0.3212
German 2. Bundesliga,Jahn Regensburg,1. FC Magdeburg,0.4809,0.267
Turkish Turkcell Super Lig,Kasimpasa,Bursaspor,0.5877,0.1942
Turkish Turkcell Super Lig,Ankaragucu,Konyaspor,0.3424,0.3646
Turkish Turkcell Super Lig,Akhisar Belediye,Antalyaspor,0.4381,0.2992
Turkish Turkcell Super Lig,Alanyaspor,Fenerbahce,0.3296,0.3975
Turkish Turkcell Super Lig,Galatasaray,Kayserispor,0.8147,0.0511
Turkish Turkcell Super Lig,Istanbul Basaksehir,Caykur Rizespor,0.7159,0.0779
Turkish Turkcell Super Lig,Goztepe,Erzurumspor,0.5066,0.2055
Turkish Turkcell Super Lig,Trabzonspor,Yeni Malatyaspor,0.4779,0.2735
Turkish Turkcell Super Lig,Sivasspor,Besiktas,0.2941,0.451
French Ligue 1,Paris Saint-Germain,AS Monaco,0.8343,0.0481
English League Championship,Aston Villa,Millwall,0.5407,0.2199
English League One,Southend United,Burton Albion,0.421,0.3095
English League Championship,Reading,West Bromwich Albion,0.2298,0.5283
English League Championship,Blackburn,Bolton,0.4901,0.226
English League Two,Lincoln City,Tranmere Rovers,0.5636,0.2009
English League Two,Yeovil Town,Colchester United,0.2669,0.4518
English League One,Portsmouth,Coventry City,0.5856,0.1591
English League Championship,Brentford,Leeds United,0.3482,0.3686
English League Championship,Nottingham Forest,Middlesbrough,0.3787,0.311
English League One,Charlton Athletic,Scunthorpe,0.6108,0.1851
English League Two,Stevenage,Exeter City,0.3629,0.3582
English League Championship,Derby County,Queens Park Rangers,0.4987,0.2302
English League Championship,Ipswich Town,Swansea City,0.2748,0.4386
English League Championship,Wigan,Preston North End,0.3706,0.3436
English League Championship,Stoke City,Norwich City,0.4275,0.2942
English League One,Bristol Rovers,Rochdale,0.3988,0.3223
English League Championship,Sheffield Wednesday,Bristol City,0.3292,0.3837
English League Two,Morecambe,Cheltenham Town,0.402,0.3247
English League One,Blackpool,Fleetwood Town,0.43,0.2841
English League Championship,Rotherham United,Birmingham,0.3134,0.4018
English League Two,Milton Keynes Dons,Port Vale,0.6682,0.1067
English League Championship,Hull City,Sheffield United,0.2983,0.4198
English League One,Doncaster Rovers,Accrington Stanley,0.5187,0.2185
English League Two,Grimsby Town,Carlisle United,0.351,0.3622
English League One,Luton Town,AFC Wimbledon,0.7877,0.0565
English League One,Plymouth Argyle,Barnsley,0.2355,0.5378
English League One,Peterborough United,Sunderland,0.2906,0.4651
English League One,Bradford City,Gillingham,0.2749,0.482
English League Two,Bury,Northampton Town,0.5634,0.2099
English League Two,Crawley Town,Notts County,0.5036,0.2599
English League One,Shrewsbury Town,Oxford United,0.4301,0.3058
English League Two,Forest Green Rovers,Cambridge United,0.5503,0.1971
English League One,Wycombe Wanderers,Walsall,0.5427,0.2119
English League Two,Macclesfield,Newport County,0.2876,0.4584
English League Two,Swindon Town,Crewe Alexandra,0.4416,0.2806
English League Two,Oldham Athletic,Mansfield Town,0.3725,0.3305
Italy Serie B,Ascoli,F.B.C Unione Venezia,0.3581,0.2964
Italy Serie B,Carpi,US Pescara,0.3508,0.3152
Italy Serie B,Perugia,Lecce,0.469,0.243
Italy Serie B,Cosenza,Spezia,0.3496,0.33
Italy Serie B,Brescia,Salernitana,0.4955,0.2157
Italy Serie B,Palermo,Padova,0.6885,0.0923
Italy Serie B,Verona,Benevento,0.431,0.2721
Italy Serie B,Cittadella,Cremonese,0.4827,0.1862
Italy Serie B,Foggia,Livorno,0.5311,0.193
Russian Premier Liga,Zenit St Petersburg,Dinamo Moscow,0.5091,0.206
Russian Premier Liga,Krylia Sovetov,Ural Sverdlovsk Oblast,0.3755,0.342
Russian Premier Liga,Rubin Kazan,FC Ufa,0.4912,0.1667
Russian Premier Liga,CSKA Moscow,Anzhi Makhachkala,0.8204,0.0263
Russian Premier Liga,Terek Grozny,FC Krasnodar,0.2156,0.5054
Russian Premier Liga,Rostov,Lokomotiv Moscow,0.312,0.3521
Russian Premier Liga,Metallurg Krasnoyarsk,Gazovik Orenburg,0.3066,0.4026
Russian Premier Liga,FC Arsenal Tula,Spartak Moscow,0.37,0.3876
Dutch Eredivisie,De Graafschap,Emmen,0.3481,0.3533
South African ABSA Premier League,Kaizer Chiefs,Golden Arrows,0.4832,0.1973
South African ABSA Premier League,Black Aces,Highlands Park FC,0.4897,0.2278
South African ABSA Premier League,Mamelodi Sundowns,Chippa United,0.6553,0.0817
Dutch Eredivisie,Heerenveen,VVV Venlo,0.5586,0.1971
French Ligue 2,AS Nancy Lorraine,Orléans,0.3573,0.3329
French Ligue 2,Sochaux,Chateauroux,0.3638,0.3111
French Ligue 2,Troyes,Red Star FC 93,0.7963,0.0488
French Ligue 2,Niort,GFC Ajaccio,0.5873,0.1357
French Ligue 2,Auxerre,Le Havre,0.3643,0.3171
French Ligue 2,Metz,Grenoble,0.5388,0.1792
French Ligue 2,AC Ajaccio,Brest,0.2316,0.4954
French Ligue 2,Beziers AS,Clermont Foot,0.2477,0.4133
French Ligue 2,Lens,Lorient,0.4097,0.2845
French Ligue 2,Paris FC,Valenciennes,0.5973,0.1379
Dutch Eredivisie,AZ,Heracles,0.6006,0.1899
Spanish Primera Division,Levante,Real Betis,0.3911,0.3611
Spanish Primera Division,Getafe,Real Madrid,0.281,0.4716
Spanish Primera Division,Alavés,Barcelona,0.1831,0.6204
Spanish Primera Division,Leganes,Athletic Bilbao,0.4946,0.233
Spanish Primera Division,SD Huesca,Eibar,0.3554,0.3704
Spanish Primera Division,Atletico Madrid,Valencia,0.5253,0.196
Spanish Primera Division,Espanyol,Celta Vigo,0.4665,0.2855
Spanish Primera Division,Sevilla FC,Rayo Vallecano,0.68,0.1318
Spanish Primera Division,Real Sociedad,Villarreal,0.5158,0.2325
Spanish Primera Division,Real Valladolid,Girona FC,0.4278,0.2981
Dutch Eredivisie,NAC,Feyenoord,0.1223,0.6957
South African ABSA Premier League,Bidvest Wits,Black Leopards,0.7031,0.0776
South African ABSA Premier League,Maritzburg Utd,Orlando Pirates,0.2909,0.3481
South African ABSA Premier League,AmaZulu,SuperSport United,0.3089,0.352
South African ABSA Premier League,Free State Stars,Baroka FC,0.4063,0.2497
South African ABSA Premier League,Polokwane City FC,Bloem Celtic,0.4021,0.2423
Dutch Eredivisie,FC Utrecht,Fortuna Sittard,0.5931,0.1806
Dutch Eredivisie,PEC Zwolle,FC Groningen,0.3525,0.3532
Dutch Eredivisie,Ajax,Vitesse,0.8567,0.0309
Australian A-League,Brisbane Roar,Adelaide United,0.4466,0.3004
Dutch Eredivisie,ADO Den Haag,Excelsior,0.5002,0.2623
Dutch Eredivisie,Willem II,PSV,0.0951,0.7603
Australian A-League,Melbourne City,Central Coast Mariners,0.7056,0.1056
South African ABSA Premier League,Chippa United,Black Aces,0.32,0.3338
French Ligue 2,Chateauroux,Le Havre,0.338,0.3387
French Ligue 2,Brest,Lens,0.4764,0.2471
French Ligue 2,AS Nancy Lorraine,AC Ajaccio,0.3762,0.2835
French Ligue 2,Red Star FC 93,Metz,0.1215,0.654
French Ligue 2,Valenciennes,Niort,0.3424,0.3654
French Ligue 2,Clermont Foot,Paris FC,0.3708,0.2452
French Ligue 2,Orléans,Troyes,0.2673,0.4723
French Ligue 2,GFC Ajaccio,Sochaux,0.358,0.3361
French Ligue 2,Lorient,Auxerre,0.5327,0.1738
French Ligue 2,Grenoble,Beziers AS,0.5879,0.1291
Australian A-League,Newcastle Jets,Sydney FC,0.3649,0.3913
Australian A-League,Western Sydney FC,Melbourne Victory,0.3132,0.4619
South African ABSA Premier League,Orlando Pirates,Mamelodi Sundowns,0.2944,0.3904
South African ABSA Premier League,Highlands Park FC,Polokwane City FC,0.2993,0.3805
English League One,Accrington Stanley,Plymouth Argyle,0.4884,0.2566
Barclays Premier League,Burnley,Manchester City,0.0675,0.7996
Barclays Premier League,Fulham,Cardiff City,0.4351,0.2903
English League Championship,Bristol City,Derby County,0.3898,0.3006
English League Championship,Preston North End,Sheffield Wednesday,0.5164,0.2282
English League Two,Port Vale,Macclesfield,0.5241,0.2023
Barclays Premier League,Liverpool,Huddersfield Town,0.8484,0.0236
English League Two,Newport County,Lincoln City,0.2494,0.5123
Barclays Premier League,Crystal Palace,Everton,0.4062,0.3051
Barclays Premier League,Southampton,AFC Bournemouth,0.4455,0.2942
English League One,Burton Albion,Luton Town,0.2488,0.5135
English League Championship,Millwall,Stoke City,0.3635,0.3586
English League Two,Exeter City,Oldham Athletic,0.336,0.3793
English League One,Sunderland,Portsmouth,0.4917,0.2463
Barclays Premier League,Manchester United,Chelsea,0.3419,0.3961
English League Two,Cheltenham Town,Swindon Town,0.3678,0.367
English League One,Scunthorpe,Bradford City,0.5274,0.2496
English League Championship,Leeds United,Aston Villa,0.4403,0.2861
Swiss Raiffeisen Super League,St Gallen,Basel,0.277,0.5126
Barclays Premier League,Tottenham Hotspur,West Ham United,0.6591,0.137
English League Two,Carlisle United,Crawley Town,0.4661,0.2771
English League Championship,West Bromwich Albion,Rotherham United,0.6241,0.1544
Swiss Raiffeisen Super League,FC Zurich,FC Sion,0.4577,0.2877
Barclays Premier League,Brighton and Hove Albion,Newcastle,0.4285,0.2815
Barclays Premier League,Watford,Wolverhampton,0.4604,0.2556
Swiss Raiffeisen Super League,Neuchatel Xamax,Grasshoppers Zürich,0.4179,0.3355
English League One,Gillingham,Charlton Athletic,0.3355,0.411
English League Two,Crewe Alexandra,Forest Green Rovers,0.3068,0.415
English League One,Oxford United,Doncaster Rovers,0.3529,0.3923
English League Championship,Sheffield United,Ipswich Town,0.6489,0.1157
English League Championship,Birmingham,Wigan,0.5118,0.2148
English League Two,Tranmere Rovers,Bury,0.2624,0.5051
English League Championship,Bolton,Brentford,0.2884,0.427
English League Championship,Swansea City,Hull City,0.4989,0.2357
English League Two,Colchester United,Milton Keynes Dons,0.2808,0.413
English League One,Fleetwood Town,Bristol Rovers,0.5412,0.1832
English League Championship,Middlesbrough,Reading,0.6115,0.1399
English League One,AFC Wimbledon,Wycombe Wanderers,0.2442,0.4916
Swiss Raiffeisen Super League,Young Boys,FC Lugano,0.8332,0.0578
English League Two,Notts County,Grimsby Town,0.3538,0.378
Barclays Premier League,Leicester City,Arsenal,0.2784,0.4651
English League One,Walsall,Peterborough United,0.2881,0.4499
English League One,Rochdale,Southend United,0.3709,0.3666
English League One,Barnsley,Blackpool,0.4659,0.2627
English League Two,Northampton Town,Yeovil Town,0.525,0.2292
English League Two,Mansfield Town,Stevenage,0.5696,0.1752
English League Championship,Norwich City,Blackburn,0.5545,0.1978
English League Championship,Queens Park Rangers,Nottingham Forest,0.3864,0.334
Swiss Raiffeisen Super League,FC Luzern,Thun,0.3959,0.3772
English League Two,Cambridge United,Morecambe,0.4112,0.3013
South African ABSA Premier League,SuperSport United,Bidvest Wits,0.3229,0.3312
German Bundesliga,FC Augsburg,Bayer Leverkusen,0.3725,0.3747
Italy Serie B,Cittadella,Ascoli,0.5219,0.1658
Italy Serie B,Cremonese,Foggia,0.3971,0.2795
Italy Serie B,F.B.C Unione Venezia,Crotone,0.3811,0.3038
German Bundesliga,Hannover 96,Mainz,0.4031,0.3244
German Bundesliga,Borussia Dortmund,Schalke 04,0.596,0.1711
Italy Serie B,Lecce,Brescia,0.3769,0.3286
German Bundesliga,VfB Stuttgart,Borussia Monchengladbach,0.2981,0.4416
Italy Serie B,Benevento,Cosenza,0.5195,0.1997
German Bundesliga,Eintracht Frankfurt,Hertha Berlin,0.5814,0.1905
Italy Serie B,Spezia,Perugia,0.387,0.3037
German Bundesliga,TSG Hoffenheim,VfL Wolfsburg,0.5707,0.2019
German Bundesliga,RB Leipzig,SC Freiburg,0.6284,0.1482
German Bundesliga,1. FC Nürnberg,Bayern Munich,0.0853,0.7715
Italy Serie B,Salernitana,Carpi,0.4862,0.1879
German Bundesliga,Fortuna Düsseldorf,Werder Bremen,0.331,0.4138
Italy Serie B,Livorno,Palermo,0.2078,0.4994
Italy Serie B,US Pescara,Verona,0.3557,0.3378
South African ABSA Premier League,Bloem Celtic,Kaizer Chiefs,0.3075,0.3341
South African ABSA Premier League,Black Leopards,Maritzburg Utd,0.2043,0.4612
Italy Serie A,Internazionale,Juventus,0.308,0.4227
Australian A-League,Perth Glory,Wellington Phoenix,0.5939,0.1937
Portuguese Liga,Maritimo,Tondela,0.4239,0.2813
Portuguese Liga,Desportivo Aves,Belenenses,0.4017,0.3101
Portuguese Liga,Braga,Benfica,0.3397,0.3873
Russian Premier Liga,Lokomotiv Moscow,Metallurg Krasnoyarsk,0.7225,0.0901
Portuguese Liga,Rio Ave,FC Porto,0.1331,0.6707
Russian Premier Liga,FC Krasnodar,CSKA Moscow,0.4287,0.2803
Russian Premier Liga,FC Ufa,Ural Sverdlovsk Oblast,0.4606,0.2375
Portuguese Liga,Boavista,Moreirense,0.403,0.2768
Russian Premier Liga,Dinamo Moscow,Terek Grozny,0.4712,0.1929
Portuguese Liga,Chaves,C.D. Nacional,0.4474,0.2741
Russian Premier Liga,Gazovik Orenburg,FC Arsenal Tula,0.4097,0.3233
Portuguese Liga,Sporting CP,Guimaraes,0.6158,0.147
Russian Premier Liga,Anzhi Makhachkala,Rostov,0.2426,0.4009
Portuguese Liga,Santa Clara,Vitoria Setubal,0.3716,0.3313
Portuguese Liga,Portimonense,Feirense,0.506,0.2241
Russian Premier Liga,Zenit St Petersburg,Krylia Sovetov,0.6915,0.105
Russian Premier Liga,Spartak Moscow,Rubin Kazan,0.4635,0.2473
Dutch Eredivisie,VVV Venlo,Vitesse,0.2917,0.4111
Dutch Eredivisie,FC Utrecht,Heerenveen,0.4996,0.2577
Dutch Eredivisie,Emmen,FC Groningen,0.3398,0.3636
Dutch Eredivisie,NAC,PEC Zwolle,0.4068,0.3184
Dutch Eredivisie,ADO Den Haag,Willem II,0.41,0.3354
Dutch Eredivisie,Fortuna Sittard,Feyenoord,0.1697,0.6254
Dutch Eredivisie,Excelsior,AZ,0.2131,0.5726
Dutch Eredivisie,PSV,Heracles,0.8761,0.0375
Dutch Eredivisie,De Graafschap,Ajax,0.0255,0.8929
Italy Serie A,Fiorentina,Sassuolo,0.5296,0.2135
Italy Serie A,Sampdoria,Lazio,0.2932,0.458
Italy Serie A,Frosinone,Napoli,0.1116,0.6994
Italy Serie A,Chievo Verona,Parma,0.4142,0.3055
Italy Serie A,Torino,AC Milan,0.3745,0.3402
Italy Serie A,Atalanta,Udinese,0.6692,0.1245
Italy Serie A,Bologna,Empoli,0.4017,0.3354
Italy Serie A,Spal,Genoa,0.4398,0.2921
South African ABSA Premier League,Baroka FC,AmaZulu,0.3384,0.3192
Italy Serie A,AS Roma,Cagliari,0.6436,0.1509
South African ABSA Premier League,Golden Arrows,Free State Stars,0.4488,0.2267
English League One,Coventry City,Shrewsbury Town,0.3875,0.3269
Spanish Segunda Division,Extremadura UD,Tenerife,0.4893,0.2437
German 2. Bundesliga,1. FC Union Berlin,Hamburg SV,0.3817,0.3159
Spanish Segunda Division,Málaga,Mallorca,0.5407,0.1859
Spanish Segunda Division,Cordoba,Real Zaragoza,0.3958,0.3318
German 2. Bundesliga,FC St. Pauli,Jahn Regensburg,0.4007,0.3322
Spanish Segunda Division,Granada,Gimnástic Tarragona,0.7791,0.0493
Spanish Primera Division,Athletic Bilbao,Alavés,0.4763,0.2519
Spanish Primera Division,Villarreal,SD Huesca,0.5301,0.2201
German 2. Bundesliga,MSV Duisburg,Arminia Bielefeld,0.3195,0.3951
Spanish Segunda Division,Almeria,Real Oviedo,0.5093,0.2081
Spanish Primera Division,Valencia,Eibar,0.502,0.2239
Spanish Primera Division,Real Sociedad,Getafe,0.4655,0.2478
Spanish Primera Division,Rayo Vallecano,Real Madrid,0.1829,0.6226
Spanish Segunda Division,Reus Deportiu,AD Alcorcon,0.2338,0.4135
Spanish Primera Division,Barcelona,Levante,0.8612,0.0498
Spanish Primera Division,Real Betis,Espanyol,0.5001,0.2301
Spanish Primera Division,Leganes,Celta Vigo,0.469,0.2747
Spanish Primera Division,Girona FC,Sevilla FC,0.3359,0.4216
Spanish Segunda Division,Numancia,Deportivo La Coruña,0.2728,0.4324
Spanish Segunda Division,Rayo Majadahonda,Cadiz,0.282,0.4129
German 2. Bundesliga,SV Sandhausen,Holstein Kiel,0.3343,0.3896
German 2. Bundesliga,Erzgebirge Aue,VfL Bochum,0.3433,0.3588
German 2. Bundesliga,SC Paderborn,1. FC Heidenheim 1846,0.4522,0.2909
German 2. Bundesliga,FC Cologne,SV Darmstadt 98,0.6355,0.1436
Spanish Segunda Division,Las Palmas,Lugo,0.5452,0.1901
Spanish Segunda Division,Sporting Gijón,Elche,0.5995,0.1305
Spanish Primera Division,Atletico Madrid,Real Valladolid,0.6802,0.1001
German 2. Bundesliga,1. FC Magdeburg,SpVgg Greuther Fürth,0.4746,0.2511
Spanish Segunda Division,Osasuna,Albacete,0.4393,0.2547
German 2. Bundesliga,FC Ingolstadt 04,Dynamo Dresden,0.3944,0.319
Turkish Turkcell Super Lig,Antalyaspor,Erzurumspor,0.5527,0.1766
